City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
247,Misratah,LY,2022-07-07 15:51:46,32.3754,15.0925,88.61,51,0,10.47,clear sky
248,Toccoa,US,2022-07-07 15:51:47,34.5773,-83.3324,90.72,68,0,0.0,clear sky
249,Pedasi,PA,2022-07-07 15:51:47,7.5333,-80.0333,89.06,77,71,15.84,broken clouds
250,Westport,US,2022-07-07 15:51:10,41.1415,-73.3579,82.31,57,56,5.01,broken clouds
251,Ugoofaaru,MV,2022-07-07 15:51:47,5.6667,73.0,82.69,79,100,13.65,overcast clouds
252,Gaspar,BR,2022-07-07 15:51:47,-26.9314,-48.9589,80.56,71,97,2.71,overcast clouds
253,Gulf Gate Estates,US,2022-07-07 15:51:48,27.2517,-82.5147,92.12,63,20,6.91,few clouds
254,Narsaq,GL,2022-07-07 15:48:41,60.9167,-46.05,50.22,81,75,6.73,broken clouds
255,Pryazha,RU,2022-07-07 15:51:48,61.6926,33.6216,65.43,82,100,4.94,overcast clouds
256,Castro,BR,2022-07-07 15:48:30,-24.7911,-50.0119,71.31,46,46,9.46,scattered clouds
257,Matara,LK,2022-07-07 15:48:24,5.9485,80.5353,79.7,82,100,10.36,overcast clouds
258,Muros,ES,2022-07-07 15:51:49,42.7762,-9.0603,88.09,48,0,15.01,clear sky
259,Rocha,UY,2022-07-07 15:49:35,-34.4833,-54.3333,56.21,41,0,16.53,clear sky
260,Santa Maria,BR,2022-07-07 15:48:16,-29.6842,-53.8069,72.7,53,0,4.61,clear sky
